TOPIC_0;addition;1.8613059820691676E-4
TOPIC_0;liver;1.799956808078489E-4
TOPIC_0;whatever;1.7716985914453408E-4
TOPIC_0;samba;1.7600065064249414E-4
TOPIC_0;prime;1.7562531873576047E-4
TOPIC_0;uunet;1.7535205200236935E-4
TOPIC_0;rare;1.7424396316970212E-4
TOPIC_0;sgiblab;1.7419771527009702E-4
TOPIC_0;internal;1.6523204799036032E-4
TOPIC_0;defeat;1.6488441717066573E-4
TOPIC_0;indiana;1.6468717317968533E-4
TOPIC_0;anymore;1.6321605192097627E-4
TOPIC_0;INFO;1.6289886126588202E-4
TOPIC_0;et;1.6282728274401675E-4
TOPIC_0;Solaris;1.5983878650289695E-4
TOPIC_0;rather;1.590996777874168E-4
TOPIC_0;agree;1.5875232336446025E-4
TOPIC_0;range;1.5641505579127012E-4
TOPIC_0;Lau;1.5454877598592963E-4
TOPIC_0;primarily;1.5399482306274116E-4
TOPIC_0;reston;1.5215450702407636E-4
TOPIC_0;fs;1.508524823578978E-4
TOPIC_0;thus;1.4974215645891675E-4
TOPIC_0;maintain;1.4541366017117573E-4
TOPIC_0;modularity;1.453953338452168E-4
TOPIC_0;spleen;1.439344918664024E-4
TOPIC_0;firm;1.426394904907279E-4
TOPIC_0;reasonably;1.424645646354524E-4
TOPIC_0;architecture;1.4118850385918502E-4
TOPIC_0;metares;1.4035814851203672E-4
TOPIC_0;also;1.4015875595480863E-4
TOPIC_0;Ceredase;1.3957434818142586E-4
TOPIC_0;quickly;1.388423843092507E-4
TOPIC_0;identifier;1.3790812357697933E-4
TOPIC_0;rrb;1.3474901041724314E-4
TOPIC_0;guide;1.3465138278710877E-4
TOPIC_0;lot;1.317296262098886E-4
TOPIC_0;ROGERS;1.3170176304527062E-4
TOPIC_0;produce;1.3072419167171618E-4
TOPIC_0;string;1.3053114108733127E-4
TOPIC_0;inside;1.302075708469949E-4
TOPIC_0;algorithm;1.298672649190934E-4
TOPIC_0;product;1.2875552720720184E-4
TOPIC_0;via;1.243138152399773E-4
TOPIC_0;whose;1.2258489263336722E-4
TOPIC_0;add;1.1928745513490749E-4
TOPIC_0;get;1.1873833317090424E-4
TOPIC_0;mush;1.1695760770951892E-4
TOPIC_0;zaphod;1.1615205152331867E-4
TOPIC_0;length;1.1435172909185116E-4
TOPIC_0;hellgate;1.1426444037971383E-4
TOPIC_0;result;1.1407165928692774E-4
TOPIC_0;rutgers;1.1293851412851296E-4
TOPIC_0;carry;1.1282566336452902E-4
TOPIC_0;story;1.1241025318277184E-4
TOPIC_0;RSA;1.1174219439284148E-4
TOPIC_0;like;1.1142382509482896E-4
TOPIC_0;short;1.1052930940813693E-4
TOPIC_0;sender;1.0963611817475261E-4
TOPIC_0;columbia;1.0945342105024951E-4
TOPIC_0;sure;1.0940162865288016E-4
TOPIC_0;Nntp;1.0887096695640588E-4
TOPIC_0;PKP;1.0817361038336268E-4
TOPIC_0;nobody;1.0806809929955108E-4
TOPIC_0;Rivest;1.0780451337179915E-4
TOPIC_0;broad;1.0708574087728158E-4
TOPIC_0;title;1.0628867652437826E-4
TOPIC_0;rochester;1.0609506934420218E-4
TOPIC_0;convenient;1.0599493141206075E-4
TOPIC_0;news;1.0491858452965812E-4
TOPIC_0;input;1.0469543057988154E-4
TOPIC_0;unclassified;1.0440669988746018E-4
TOPIC_0;safe;1.01426275665762E-4
TOPIC_0;even;1.0125587801904854E-4
TOPIC_0;alone;1.0093577296686633E-4
TOPIC_0;lrb;9.932019998482181E-5
TOPIC_0;expire;9.886283814759366E-5
TOPIC_0;main;9.87312803064129E-5
TOPIC_0;undefined;9.818932985833957E-5
TOPIC_0;interpreter;9.816687094011387E-5
TOPIC_0;rfc;9.806954090069012E-5
TOPIC_0;uucp;9.785405078519177E-5
TOPIC_0;rpub;9.756325447228671E-5
TOPIC_0;anything;9.736550873823966E-5
TOPIC_0;nice;9.717344311219196E-5
TOPIC_0;lsb;9.666436206635754E-5
TOPIC_0;USENET;9.616716983394929E-5
TOPIC_0;per;9.603998876056865E-5
TOPIC_0;discuss;9.497491783243022E-5
TOPIC_0;perhaps;9.440256708604905E-5
TOPIC_0;mps;9.381282393246806E-5
TOPIC_0;tree;9.364179362424005E-5
TOPIC_0;acc;9.235751364525435E-5
TOPIC_0;reasonable;9.182978326669952E-5
TOPIC_0;observable;9.117906059742147E-5
TOPIC_0;network;9.087667658407291E-5
TOPIC_0;corporation;9.002735261760045E-5
TOPIC_0;manufacture;8.954545239471357E-5
TOPIC_0;x;8.921242961252798E-5
TOPIC_0;person;8.742202558308642E-5
TOPIC_0;mu;8.722585755370224E-5
TOPIC_0;future;8.71463235768318E-5
TOPIC_0;challenge;8.4094528892998E-5
TOPIC_0;call;8.368758403471774E-5
TOPIC_0;stopgap;8.30612982153345E-5
TOPIC_0;answer;8.300875158219111E-5
TOPIC_0;obtain;8.280099325448977E-5
TOPIC_0;security;8.261865427028065E-5
TOPIC_0;offer;8.246933045645354E-5
TOPIC_0;two;8.14429775908664E-5
TOPIC_0;now;8.137082291228777E-5
TOPIC_0;program;8.13258214659939E-5
TOPIC_0;decwrl;8.095151035010104E-5
TOPIC_0;however;8.092975895334301E-5
TOPIC_0;risk;8.041725507992719E-5
TOPIC_0;opinion;7.989360781902131E-5
TOPIC_0;entire;7.964633427238419E-5
TOPIC_0;access;7.963234293631475E-5
TOPIC_0;crypto;7.951593277689813E-5
TOPIC_0;Sun;7.9407817281653E-5
TOPIC_0;Rogers;7.93970060697403E-5
TOPIC_0;universally;7.825988081985355E-5
TOPIC_0;attempt;7.822634971457805E-5
TOPIC_0;ins;7.780245611050459E-5
TOPIC_0;spool;7.775153294336298E-5
TOPIC_0;application;7.75269754025499E-5
TOPIC_0;aesop;7.735395939686915E-5
TOPIC_0;read;7.734419199366392E-5
TOPIC_0;non;7.727076967635376E-5
TOPIC_0;friend;7.684603490109558E-5
TOPIC_0;utcsri;7.647112799942174E-5
TOPIC_0;minimize;7.605229784169061E-5
TOPIC_0;crb;7.602412021302354E-5
TOPIC_0;ece;7.511938427519134E-5
TOPIC_0;look;7.481180860286843E-5
TOPIC_0;forget;7.457167827787965E-5
TOPIC_0;basis;7.41402407072691E-5
TOPIC_0;letter;7.393375615435893E-5
TOPIC_0;Public;7.318271719186712E-5
TOPIC_0;ohio;7.317092849377504E-5
TOPIC_0;Indiana;7.27987906270259E-5
TOPIC_0;Adleman;7.236157495063012E-5
TOPIC_0;y;7.221494953684905E-5
TOPIC_0;supposedly;7.169815063598217E-5
TOPIC_0;Thu;7.107035527961001E-5
TOPIC_0;moment;7.078245917020896E-5
TOPIC_0;ca;7.059614885102225E-5
TOPIC_0;wide;7.015474942181824E-5
TOPIC_0;available;6.962212359493612E-5
TOPIC_0;therapy;6.937896276999465E-5
TOPIC_0;bleeding;6.922044793796049E-5
TOPIC_0;intended;6.92115773532703E-5
TOPIC_0;agency;6.851041024406407E-5
TOPIC_0;wed;6.813817141312624E-5
TOPIC_0;specify;6.701686958397558E-5
TOPIC_0;actually;6.680318404842506E-5
TOPIC_0;license;6.634627635371201E-5
TOPIC_0;sdd;6.58770749722663E-5
TOPIC_0;encrypt;6.563587545816893E-5
TOPIC_0;disapate;6.53474730027669E-5
TOPIC_0;monthly;6.516010586533801E-5
TOPIC_0;software;6.511739628378109E-5
TOPIC_0;sometimes;6.490215481250741E-5
TOPIC_0;run;6.484118024443866E-5
TOPIC_0;lack;6.470547508865868E-5
TOPIC_0;keyword;6.426347327394655E-5
TOPIC_0;ftp;6.395562479540661E-5
TOPIC_0;;6.373877844725668E-5
TOPIC_0;conform;6.339636479296777E-5
TOPIC_0;Elm;6.29829107826974E-5
TOPIC_0;launchpad;6.259944052203335E-5
TOPIC_0;instead;6.235236950002047E-5
TOPIC_0;dos;6.226812138830548E-5
TOPIC_0;Hertz;6.148349198955417E-5
TOPIC_0;half;6.1030627493468526E-5
TOPIC_0;ucs;6.091428108165213E-5
TOPIC_0;cmu;6.0481106617158216E-5
TOPIC_0;murdoch;6.0087761565337833E-5
TOPIC_0;man;6.0082015053097086E-5
TOPIC_0;biggy;6.006435894369258E-5
TOPIC_0;month;5.895785235675741E-5
TOPIC_0;place;5.839612598470157E-5
TOPIC_0;rsa;5.8304044319955044E-5
TOPIC_0;Mark;5.8063945428789526E-5
TOPIC_0;full;5.770734087704055E-5
TOPIC_0;answers;5.760341179829149E-5
TOPIC_0;RSAREF;5.753931101087669E-5
TOPIC_0;AIX;5.704487410250553E-5
TOPIC_0;simultaneously;5.6886124437759505E-5
TOPIC_0;Standard;5.68721659290542E-5
TOPIC_0;live;5.672260965896617E-5
TOPIC_0;describe;5.6414642109256817E-5
TOPIC_0;random;5.5688699696619E-5
TOPIC_0;order;5.563588045957617E-5
TOPIC_0;Raymond;5.525180606076554E-5
TOPIC_0;criticism;5.5098403478831576E-5
TOPIC_0;rpem;5.507970423343781E-5
TOPIC_0;site;5.5075410464338466E-5
TOPIC_0;infer;5.4917093034697225E-5
TOPIC_0;Content;5.477528133518468E-5
TOPIC_0;exist;5.4370052143045344E-5
TOPIC_0;present;5.4092719462425274E-5
TOPIC_0;wave;5.3823991075373735E-5
TOPIC_0;replacement;5.373850416528423E-5
TOPIC_0;guy;5.3456244285396454E-5
TOPIC_0;computation;5.0473610023229795E-5
TOPIC_0;load;5.016725707160726E-5
TOPIC_0;msu;5.009673059532819E-5
TOPIC_0;subscribe;4.963054039526381E-5
TOPIC_0;feature;4.891752901096543E-5
TOPIC_0;s;4.8531361959925676E-5
TOPIC_0;Randale;4.8526696527875364E-5
TOPIC_0;relatively;4.845613400333863E-5
TOPIC_0;proof;4.827164616241402E-5
TOPIC_0;Shamir;4.754599005575013E-5
TOPIC_0;furthermore;4.666323003690294E-5
TOPIC_0;therefore;4.5289819722035204E-5
TOPIC_0;system;4.415408219553352E-5
TOPIC_0;recieve;4.4137098542075054E-5
TOPIC_0;square;4.360233454615959E-5
TOPIC_0;Pretty;4.3301223515919705E-5
TOPIC_0;method;4.311552861130928E-5
TOPIC_0;mac;4.2946163620716495E-5
TOPIC_0;refer;4.281008011244958E-5
TOPIC_0;unc;4.2724288002576275E-5
TOPIC_0;Zimmermann;4.251740286497328E-5
TOPIC_0;Waddington;4.228033635777497E-5
TOPIC_0;let;4.2017008363004965E-5
TOPIC_0;lose;4.148851891275524E-5
TOPIC_0;Internet;4.129891072019663E-5
TOPIC_0;magnus;4.075334494818869E-5
TOPIC_0;NeXT;4.037080388154226E-5
TOPIC_0;sei;4.004111156469737E-5
TOPIC_0;emac;4.004111156469737E-5
TOPIC_0;attack;4.000079320465261E-5
TOPIC_0;domain;3.966061030434723E-5
TOPIC_0;europa;3.96606103040958E-5
TOPIC_0;cell;3.952344082011463E-5
TOPIC_0;Archive;3.9523440820105436E-5
TOPIC_0;cryptographic;3.944148619823926E-5
TOPIC_0;PEM;3.8637277295296015E-5
TOPIC_0;gtefsd;3.858161015815182E-5
TOPIC_0;kind;3.8406963229857256E-5
TOPIC_0;government;3.7758378098777907E-5
TOPIC_0;etc;3.697785391630614E-5
TOPIC_0;enhance;3.686168763281791E-5
TOPIC_0;dru;3.6825235537205205E-5
TOPIC_0;Berkeley;3.680633478371381E-5
TOPIC_0;curvature;3.651122366985507E-5
TOPIC_0;cl;3.510267271292996E-5
TOPIC_0;secure;3.457784657251603E-5
TOPIC_0;utnut;3.3813166992763445E-5
TOPIC_0;March;3.3788073211061266E-5
TOPIC_0;ID;3.374466802901676E-5
TOPIC_0;male;3.358045865868825E-5
TOPIC_0;Supersedes;3.3208259769653756E-5
TOPIC_0;PGP;3.201500281998613E-5
TOPIC_0;DISCLAIMER;3.1876722457213795E-5
TOPIC_0;encryption;3.167320604149407E-5
TOPIC_0;help;3.146797104257267E-5
TOPIC_0;H;3.099773956604917E-5
TOPIC_0;rest;3.090087725383694E-5
TOPIC_0;legal;3.083783429378803E-5
TOPIC_0;Originator;3.0680760517938885E-5
TOPIC_0;anonymous;3.065698682740921E-5
TOPIC_0;mit;3.04014758930624E-5
TOPIC_0;type;3.04014758930624E-5
TOPIC_0;perfect;2.846465308068533E-5
TOPIC_0;NEEDED;2.7216499196284324E-5
TOPIC_0;oit;2.721589833855012E-5
TOPIC_0;Nikola;2.6999783365933146E-5
TOPIC_0;DES;2.698132820437479E-5
TOPIC_0;often;2.6808414707504456E-5
TOPIC_0;munitions;2.665782435896969E-5
TOPIC_0;detail;2.5791641658439155E-5
TOPIC_0;check;2.500657102451435E-5
TOPIC_0;Bruce;2.500657102451435E-5
TOPIC_0;mcdonald;2.4279320699952267E-5
TOPIC_0;since;2.3867677642133847E-5
TOPIC_0;home;2.2395493978456465E-5
TOPIC_0;acs;2.2295292918330717E-5
TOPIC_0;comp;2.1529955199252435E-5
TOPIC_0;yr;2.05185448511625E-5
TOPIC_0;ripem;2.05185448511625E-5
TOPIC_0;will;1.967272784658769E-5
TOPIC_0;relate;1.7666344952807228E-5
TOPIC_0;illness;1.6791126706357014E-5
TOPIC_0;example;1.614087864974758E-5
TOPIC_0;Tesla;1.4933564271686955E-5
TOPIC_0;send;1.284962217055533E-5
TOPIC_0;udel;1.0637983448315729E-5
TOPIC_0;buy;1.0637983448315729E-5
TOPIC_0;patent;7.226332761258284E-6
TOPIC_0;unobservable;7.226332761258284E-6
TOPIC_0;attacks;5.377098353682571E-6

TOPIC_1;uunet;0.15034980222155384
TOPIC_1;Ceredase;0.14205318520841462
TOPIC_1;believe;0.09469004764101542
TOPIC_1;indiana;0.07146404525582759
TOPIC_1;offer;0.06390368201785673
TOPIC_1;PKP;0.05865484536509362
TOPIC_1;zaphod;0.0453806845231939
TOPIC_1;rrb;0.035760800443359345
TOPIC_1;now;0.035169229321808756
TOPIC_1;security;0.034829125282853764
TOPIC_1;often;0.026177722441266513
TOPIC_1;omni;0.024040790102003298
TOPIC_1;receive;0.02218547483403625
TOPIC_1;style;0.021890392414978727
TOPIC_1;risk;0.02102325668487397
TOPIC_1;manufacture;0.02020724920068842
TOPIC_1;home;0.013900194408967632
TOPIC_1;DISCLAIMER;0.013672307334424148
TOPIC_1;ftp;0.013113215230064505
TOPIC_1;rpub;0.010331061919815513
TOPIC_1;mu;0.00857476559790808
TOPIC_1;convince;0.006183279592137177
TOPIC_1;time;0.004747326522929258
TOPIC_1;Lau;0.0037998915376678487
TOPIC_1;crypto;0.003082561711925263
TOPIC_1;NeXT;0.0016691826935797457
TOPIC_1;sgiblab;0.0014681331856438227
TOPIC_1;broad;0.0013534740480207912
TOPIC_1;thus;0.0010327816599039643
TOPIC_1;formatting;8.755164215023092E-4
TOPIC_1;prime;8.510945298979731E-4
TOPIC_1;USENET;8.033479627338037E-4
TOPIC_1;Rivest;7.757689883654207E-4
TOPIC_1;statement;6.512436541591871E-4
TOPIC_1;Unix;6.340724134616535E-4
TOPIC_1;improvement;5.953812195500643E-4
TOPIC_1;deal;5.246775331585163E-4
TOPIC_1;publish;5.013301079044091E-4
TOPIC_1;three;4.478263244932044E-4
TOPIC_1;product;4.3681704794959415E-4
TOPIC_1;spleen;4.3217724081714287E-4
TOPIC_1;fs;4.30996163275847E-4
TOPIC_1;identifier;4.1625232056375863E-4
TOPIC_1;belong;3.9172570129467163E-4
TOPIC_1;source;3.6798510083590737E-4
TOPIC_1;lot;3.65244806684195E-4
TOPIC_1;McDonald;3.567393522665192E-4
TOPIC_1;story;3.5066012022471206E-4
TOPIC_1;modularity;3.376088398704669E-4
TOPIC_1;interpreter;3.372572087042404E-4
TOPIC_1;whatever;3.317262777978103E-4
TOPIC_1;wed;3.3068012056437643E-4
TOPIC_1;algorithm;3.277625627354123E-4
TOPIC_1;rare;3.2538483740880496E-4
TOPIC_1;crb;3.2399936559467395E-4
TOPIC_1;upon;3.2393399220423196E-4
TOPIC_1;real;3.224107710716767E-4
TOPIC_1;Genzyme;3.215766261817958E-4
TOPIC_1;Solaris;3.214009840645873E-4
TOPIC_1;conform;3.161531039208321E-4
TOPIC_1;also;3.0713905113223284E-4
TOPIC_1;administer;3.057715974085855E-4
TOPIC_1;person;3.0202242722029304E-4
TOPIC_1;med;2.98256285883227E-4
TOPIC_1;human;2.979948763712784E-4
TOPIC_1;moment;2.9708838444192283E-4
TOPIC_1;range;2.9432329946309303E-4
TOPIC_1;criticism;2.893463673998099E-4
TOPIC_1;Macintosh;2.8506323293345405E-4
TOPIC_1;read;2.8083414778664603E-4
TOPIC_1;uucp;2.7455894266069776E-4
TOPIC_1;via;2.734846265148297E-4
TOPIC_1;title;2.7146376083039445E-4
TOPIC_1;internal;2.6408196698807213E-4
TOPIC_1;simultaneously;2.597570774435173E-4
TOPIC_1;sender;2.595757110574996E-4
TOPIC_1;liver;2.5886007428748965E-4
TOPIC_1;however;2.576248364278726E-4
TOPIC_1;encrypt;2.507958347910371E-4
TOPIC_1;thru;2.496651162775154E-4
TOPIC_1;Science;2.464676169630604E-4
TOPIC_1;get;2.448220878363126E-4
TOPIC_1;mar;2.3910029986937123E-4
TOPIC_1;future;2.3234581927215173E-4
TOPIC_1;virtually;2.3188141270874234E-4
TOPIC_1;lsb;2.3104447155824093E-4
TOPIC_1;routine;2.3094359003845928E-4
TOPIC_1;interested;2.3037242396655632E-4
TOPIC_1;inside;2.2618242721706824E-4
TOPIC_1;run;2.2406163624068314E-4
TOPIC_1;string;2.2397624179898386E-4
TOPIC_1;Inc;2.205605402307834E-4
TOPIC_1;distortion;2.2033836386953597E-4
TOPIC_1;ROGERS;2.1874315093161427E-4
TOPIC_1;reply;2.18093671147211E-4
TOPIC_1;reasonable;2.1527489191961618E-4
TOPIC_1;result;2.1277358423835884E-4
TOPIC_1;rutgers;2.1122551839785142E-4
TOPIC_1;universally;2.1035685666021702E-4
TOPIC_1;best;2.0923332327213144E-4
TOPIC_1;dos;2.064800834194209E-4
TOPIC_1;columbia;2.0585742977472323E-4
TOPIC_1;main;2.050616624344511E-4
TOPIC_1;companion;2.028914100538453E-4
TOPIC_1;available;2.015560347745498E-4
TOPIC_1;Nntp;2.0125455613391756E-4
TOPIC_1;actually;1.9877340741645576E-4
TOPIC_1;obtain;1.9830187864687025E-4
TOPIC_1;reasonably;1.9556260497727542E-4
TOPIC_1;sure;1.951109304569036E-4
TOPIC_1;elisp;1.947820597523939E-4
TOPIC_1;maintain;1.932092649544998E-4
TOPIC_1;rather;1.9057153603092522E-4
TOPIC_1;carry;1.8836786565553252E-4
TOPIC_1;guide;1.8683071647138588E-4
TOPIC_1;y;1.8506535831031769E-4
TOPIC_1;convenient;1.8362250783277422E-4
TOPIC_1;length;1.8219159844912866E-4
TOPIC_1;enough;1.8102561714433376E-4
TOPIC_1;Thu;1.797705907966044E-4
TOPIC_1;agree;1.7932658441411584E-4
TOPIC_1;anymore;1.7890129092504336E-4
TOPIC_1;safe;1.761529174689347E-4
TOPIC_1;stopgap;1.760636263280547E-4
TOPIC_1;alt;1.7377681404207295E-4
TOPIC_1;cmu;1.7248140908173744E-4
TOPIC_1;underground;1.7149628634606913E-4
TOPIC_1;Rogers;1.6937206815629275E-4
TOPIC_1;therefore;1.6885046741498032E-4
TOPIC_1;utcsri;1.6537049047021083E-4
TOPIC_1;firm;1.6196602955793177E-4
TOPIC_1;tree;1.6046579155804474E-4
TOPIC_1;news;1.5922705438112906E-4
TOPIC_1;mush;1.5888630969096432E-4
TOPIC_1;whose;1.5664131773889838E-4
TOPIC_1;develop;1.5515840919551324E-4
TOPIC_1;ece;1.5418725097051094E-4
TOPIC_1;ucs;1.534758681204152E-4
TOPIC_1;reston;1.527762905940887E-4
TOPIC_1;INFO;1.5253680272636768E-4
TOPIC_1;Content;1.5150563919317953E-4
TOPIC_1;direction;1.5101923531923606E-4
TOPIC_1;short;1.503479037327611E-4
TOPIC_1;answer;1.4884902546794017E-4
TOPIC_1;male;1.45812942428947E-4
TOPIC_1;defeat;1.4567079859402536E-4
TOPIC_1;nothing;1.438071189676441E-4
TOPIC_1;architecture;1.4263361794357579E-4
TOPIC_1;avoid;1.4170386269520967E-4
TOPIC_1;hellgate;1.4157802595042118E-4
TOPIC_1;samba;1.391322445138705E-4
TOPIC_1;obvious;1.386810932127722E-4
TOPIC_1;unclassified;1.3794913307503532E-4
TOPIC_1;anything;1.377268495127825E-4
TOPIC_1;expire;1.3768514355080622E-4
TOPIC_1;lrb;1.3698050081750236E-4
TOPIC_1;controversial;1.3630266936724052E-4
TOPIC_1;place;1.3512261673031097E-4
TOPIC_1;undefined;1.3510593285909374E-4
TOPIC_1;entirely;1.3469711482186705E-4
TOPIC_1;management;1.3447682940559246E-4
TOPIC_1;Riordan;1.3356983989416663E-4
TOPIC_1;rfc;1.3056389166017754E-4
TOPIC_1;nice;1.3024111166029127E-4
TOPIC_1;even;1.299560028510882E-4
TOPIC_1;cl;1.296810998899219E-4
TOPIC_1;letter;1.2843976695149726E-4
TOPIC_1;forget;1.2821448063681705E-4
TOPIC_1;alone;1.2814463895582847E-4
TOPIC_1;discuss;1.2774341532409075E-4
TOPIC_1;perhaps;1.2521465255247485E-4
TOPIC_1;corporation;1.2448117654885717E-4
TOPIC_1;murdoch;1.2428534924128855E-4
TOPIC_1;x;1.2408063297387329E-4
TOPIC_1;acc;1.2292133223130978E-4
TOPIC_1;observable;1.2248106877116378E-4
TOPIC_1;RSA;1.2032590831066411E-4
TOPIC_1;access;1.2015102931906316E-4
TOPIC_1;wide;1.2006533474059883E-4
TOPIC_1;Randale;1.1917322179834616E-4
TOPIC_1;challenge;1.1737851588929237E-4
TOPIC_1;attempt;1.1618316648067416E-4
TOPIC_1;distribution;1.1598840244941783E-4
TOPIC_1;call;1.1325534730743909E-4
TOPIC_1;like;1.1263163282539026E-4
TOPIC_1;two;1.1118852048407387E-4
TOPIC_1;program;1.1015953160316332E-4
TOPIC_1;interface;1.0818850575699469E-4
TOPIC_1;decwrl;1.0763457251772162E-4
TOPIC_1;Sun;1.0755988839975418E-4
TOPIC_1;ins;1.0663235173876139E-4
TOPIC_1;bottom;1.0609189301147333E-4
TOPIC_1;quickly;1.0498139625470548E-4
TOPIC_1;sdd;1.0450863086722082E-4
TOPIC_1;juww;1.0443757460832882E-4
TOPIC_1;non;1.0433415048373788E-4
TOPIC_1;nobody;1.0408787029995512E-4
TOPIC_1;guy;1.0289645815322044E-4
TOPIC_1;aesop;1.027275888489721E-4
TOPIC_1;state;1.0212884414885213E-4
TOPIC_1;et;1.0209458062078932E-4
TOPIC_1;cantaloupe;1.0139616674156823E-4
TOPIC_1;basis;1.0118206628940144E-4
TOPIC_1;input;1.0114379097246368E-4
TOPIC_1;seem;1.009765836566251E-4
TOPIC_1;minimize;1.0039048878954166E-4
TOPIC_1;AIX;1.0003241279158006E-4
TOPIC_1;lack;9.958321830327178E-5
TOPIC_1;well;9.87129925053007E-5
TOPIC_1;ohio;9.844513684402091E-5
TOPIC_1;application;9.822175835899247E-5
TOPIC_1;pkp;9.793877657843933E-5
TOPIC_1;Adleman;9.71251890437352E-5
TOPIC_1;pragmatic;9.558891120322395E-5
TOPIC_1;supposedly;9.510257778959999E-5
TOPIC_1;per;9.444862275705557E-5
TOPIC_1;dimension;9.383114530411079E-5
TOPIC_1;intended;9.377383077725966E-5
TOPIC_1;bleeding;9.348112100330617E-5
TOPIC_1;Xref;9.28065575280766E-5
TOPIC_1;therapy;9.203451629045106E-5
TOPIC_1;mps;9.116507219221835E-5
TOPIC_1;metares;9.097866237865144E-5
TOPIC_1;addition;9.089040625111844E-5
TOPIC_1;agency;9.070035885463588E-5
TOPIC_1;license;8.993284836137485E-5
TOPIC_1;infer;8.974786996852133E-5
TOPIC_1;software;8.961505720147843E-5
TOPIC_1;ca;8.834992833547352E-5
TOPIC_1;Internet;8.814309669787564E-5
TOPIC_1;antenna;8.790772711743482E-5
TOPIC_1;keyword;8.744346420209326E-5
TOPIC_1;specify;8.63818050095787E-5
TOPIC_1;disapate;8.620467536070862E-5
TOPIC_1;write;8.563679130213675E-5
TOPIC_1;instead;8.495732508465052E-5
TOPIC_1;sometimes;8.494148663853279E-5
TOPIC_1;;8.484754761688888E-5
TOPIC_1;Elm;8.347981032129569E-5
TOPIC_1;launchpad;8.341113394569041E-5
TOPIC_1;Public;8.208319165157854E-5
TOPIC_1;biggy;8.181110687820632E-5
TOPIC_1;half;8.12666876098877E-5
TOPIC_1;month;8.00015196970942E-5
